Tag	tagOccurNum	tagTitleOccurNum	tagBodyOccurNum	titleRatio	bodyRatio	totalRatio
teamcity-5.1	19	0	4	4	0.0	0.21052631578947367	0.21052631578947367
stringtemplate-4	2	1	2	2	0.5	1.0	1.0
website-monitoring	5	2	2	2	0.4	0.4	0.4
teamcity-5.0	17	0	4	4	0.0	0.23529411764705882	0.23529411764705882
telephonymanager	35	7	20	22	0.2	0.5714285714285714	0.6285714285714286
continuous-testing	3	1	2	2	0.3333333333333333	0.6666666666666666	0.6666666666666666
changing	21	12	2	12	0.5714285714285714	0.09523809523809523	0.5714285714285714
upn	2	2	2	2	1.0	1.0	1.0
table-per-hierarchy	21	8	14	15	0.38095238095238093	0.6666666666666666	0.7142857142857143
upx	10	9	10	10	0.9	1.0	1.0
ups	37	28	33	34	0.7567567567567568	0.8918918918918919	0.918918918918919
storage-engines	27	5	8	12	0.18518518518518517	0.2962962962962963	0.4444444444444444
unix	5821	1661	1939	2603	0.28534616045353034	0.33310427761552996	0.4471740250816011
http-request-parameters	7	1	1	1	0.14285714285714285	0.14285714285714285	0.14285714285714285
assign	37	27	28	35	0.7297297297297297	0.7567567567567568	0.9459459459459459
memorybarrier	6	3	3	3	0.5	0.5	0.5
svnbridge	4	2	2	2	0.5	0.5	0.5
screen-scraping	920	104	128	181	0.11304347826086956	0.1391304347826087	0.1967391304347826
quantitative-finance	23	0	0	0	0.0	0.0	0.0
cwac-touchlist	2	1	2	2	0.5	1.0	1.0
quick-and-dirty	12	6	6	9	0.5	0.5	0.75
uml	1205	732	813	942	0.6074688796680497	0.674688796680498	0.7817427385892116
umn	5	5	4	5	1.0	0.8	1.0
perlsyn	3	0	0	0	0.0	0.0	0.0
jquery-dynatree	11	3	3	5	0.2727272727272727	0.2727272727272727	0.45454545454545453
income	2	1	1	1	0.5	0.5	0.5
syndicationfeed	10	5	7	8	0.5	0.7	0.8
balancing-groups	7	2	3	3	0.2857142857142857	0.42857142857142855	0.42857142857142855
passphrase	18	9	16	16	0.5	0.8888888888888888	0.8888888888888888
ejabberd	156	99	132	142	0.6346153846153846	0.8461538461538461	0.9102564102564102
online-game	13	5	7	9	0.38461538461538464	0.5384615384615384	0.6923076923076923
mscomct2.ocx	2	1	1	1	0.5	0.5	0.5
uno	34	19	30	33	0.5588235294117647	0.8823529411764706	0.9705882352941176
iwconfig	2	0	2	2	0.0	1.0	1.0
log-shipping	26	19	25	25	0.7307692307692307	0.9615384615384616	0.9615384615384616
unc	102	67	89	93	0.6568627450980392	0.8725490196078431	0.9117647058823529
highcharts	179	122	126	154	0.6815642458100558	0.7039106145251397	0.8603351955307262
math.round	9	5	9	9	0.5555555555555556	1.0	1.0
stack-size	15	11	13	13	0.7333333333333333	0.8666666666666667	0.8666666666666667
django-treebeard	9	6	8	9	0.6666666666666666	0.8888888888888888	1.0
server-to-server	5	4	5	5	0.8	1.0	1.0
recurrence	60	33	45	48	0.55	0.75	0.8
asp.net-profiles	95	12	15	22	0.12631578947368421	0.15789473684210525	0.23157894736842105
mainframe	167	63	84	96	0.3772455089820359	0.5029940119760479	0.5748502994011976
code-readability	57	8	17	20	0.14035087719298245	0.2982456140350877	0.3508771929824561
method-resolution	1	1	1	1	1.0	1.0	1.0
bzip	8	4	6	6	0.5	0.75	0.75
bootstrap	98	53	87	90	0.5408163265306123	0.8877551020408163	0.9183673469387755
xrange	7	6	6	7	0.8571428571428571	0.8571428571428571	1.0
nslayoutmanager	14	6	7	9	0.42857142857142855	0.5	0.6428571428571429
django-mssql	9	5	8	9	0.5555555555555556	0.8888888888888888	1.0
basecamp	38	29	37	37	0.7631578947368421	0.9736842105263158	0.9736842105263158
kombu	8	4	7	8	0.5	0.875	1.0
xinetd	2	2	2	2	1.0	1.0	1.0
implicit-interface	1	0	0	0	0.0	0.0	0.0
screen-grab	9	2	3	3	0.2222222222222222	0.3333333333333333	0.3333333333333333
.profile	13	6	13	13	0.46153846153846156	1.0	1.0
soaplib	8	6	8	8	0.75	1.0	1.0
geodata	28	6	7	9	0.21428571428571427	0.25	0.32142857142857145
constexpr	13	9	13	13	0.6923076923076923	1.0	1.0
canonical-name	3	0	0	0	0.0	0.0	0.0
fieldset	87	66	80	83	0.7586206896551724	0.9195402298850575	0.9540229885057471
opendiff	2	2	2	2	1.0	1.0	1.0
selector-speed	2	1	0	1	0.5	0.0	0.5
adler32	8	4	6	6	0.5	0.75	0.75
exception-table	1	1	1	1	1.0	1.0	1.0
sqlresultsetmapping	5	2	5	5	0.4	1.0	1.0
atmel	22	3	11	12	0.13636363636363635	0.5	0.5454545454545454
google-instant	12	8	11	11	0.6666666666666666	0.9166666666666666	0.9166666666666666
feedly	4	4	4	4	1.0	1.0	1.0
strcat-s	2	2	2	2	1.0	1.0	1.0
rails-routing	90	29	23	40	0.32222222222222224	0.25555555555555554	0.4444444444444444
installshield	395	237	280	329	0.6	0.7088607594936709	0.8329113924050633
null-coalescing	5	2	1	2	0.4	0.2	0.4
transplant	6	5	5	6	0.8333333333333334	0.8333333333333334	1.0
first-level-cache	6	2	2	2	0.3333333333333333	0.3333333333333333	0.3333333333333333
state-management	26	7	6	8	0.2692307692307692	0.23076923076923078	0.3076923076923077
powerpoint-2007	18	5	8	9	0.2777777777777778	0.4444444444444444	0.5
radio	250	198	237	240	0.792	0.948	0.96
single-table-inheritance	156	62	79	97	0.3974358974358974	0.5064102564102564	0.6217948717948718
cfbundleidentifier	11	1	1	1	0.09090909090909091	0.09090909090909091	0.09090909090909091
richtextbox	836	520	624	665	0.6220095693779905	0.7464114832535885	0.7954545454545454
grizzly	27	20	26	27	0.7407407407407407	0.9629629629629629	1.0
uid	37	24	32	35	0.6486486486486487	0.8648648648648649	0.9459459459459459
undo	163	134	151	156	0.8220858895705522	0.9263803680981595	0.9570552147239264
scripting-interface	2	0	1	1	0.0	0.5	0.5
defaultlocation	2	1	2	2	0.5	1.0	1.0
enable	99	57	85	90	0.5757575757575758	0.8585858585858586	0.9090909090909091
uiq	2	2	2	2	1.0	1.0	1.0
webproxy	19	10	14	14	0.5263157894736842	0.7368421052631579	0.7368421052631579
explode	192	92	163	172	0.4791666666666667	0.8489583333333334	0.8958333333333334
universal-data-link	1	1	1	1	1.0	1.0	1.0
fusebox	15	11	14	14	0.7333333333333333	0.9333333333333333	0.9333333333333333
decompress	35	19	28	30	0.5428571428571428	0.8	0.8571428571428571
omnicomplete	40	11	11	13	0.275	0.275	0.325
combine-videos	1	0	0	0	0.0	0.0	0.0
synchronous	154	107	118	136	0.6948051948051948	0.7662337662337663	0.8831168831168831
ctabitem	3	3	3	3	1.0	1.0	1.0
cityhash	1	1	1	1	1.0	1.0	1.0
literature	6	4	4	5	0.6666666666666666	0.6666666666666666	0.8333333333333334
objdump	40	22	35	38	0.55	0.875	0.95
ujs	53	30	38	46	0.5660377358490566	0.7169811320754716	0.8679245283018868
good-design	135	5	17	20	0.037037037037037035	0.1259259259259259	0.14814814814814814
magickwand	11	10	11	11	0.9090909090909091	1.0	1.0
smpp	41	30	39	39	0.7317073170731707	0.9512195121951219	0.9512195121951219
code-habits	2	0	0	0	0.0	0.0	0.0
bitmask	78	29	44	47	0.3717948717948718	0.5641025641025641	0.6025641025641025
unfuddle	16	5	14	14	0.3125	0.875	0.875
numeric-precision	9	1	1	1	0.1111111111111111	0.1111111111111111	0.1111111111111111
task-scheduling	6	0	3	3	0.0	0.5	0.5
nailgun	2	2	2	2	1.0	1.0	1.0
asp.net	88938	31689	34524	48138	0.35630439182351753	0.388180530257033	0.5412534574647507
ugc	3	0	0	0	0.0	0.0	0.0
messageui	21	6	7	10	0.2857142857142857	0.3333333333333333	0.47619047619047616
error-messages	33	15	19	20	0.45454545454545453	0.5757575757575758	0.6060606060606061
embedded-sql	9	3	6	7	0.3333333333333333	0.6666666666666666	0.7777777777777778
spacing	119	67	71	86	0.5630252100840336	0.5966386554621849	0.7226890756302521
php-qt	3	2	3	3	0.6666666666666666	1.0	1.0
small-teams	9	2	1	3	0.2222222222222222	0.1111111111111111	0.3333333333333333
xkcd	15	8	15	15	0.5333333333333333	1.0	1.0
big-endian	43	30	37	39	0.6976744186046512	0.8604651162790697	0.9069767441860465
cppunit	64	44	57	59	0.6875	0.890625	0.921875
invite	52	40	48	49	0.7692307692307693	0.9230769230769231	0.9423076923076923
currencymanager	8	6	7	8	0.75	0.875	1.0
getenv	9	6	9	9	0.6666666666666666	1.0	1.0
hotlinking	54	18	23	27	0.3333333333333333	0.42592592592592593	0.5
filterattribute	7	4	4	5	0.5714285714285714	0.5714285714285714	0.7142857142857143
pipes	533	147	208	253	0.275797373358349	0.3902439024390244	0.474671669793621
libgmail	7	5	5	5	0.7142857142857143	0.7142857142857143	0.7142857142857143
output-formatting	10	0	0	0	0.0	0.0	0.0
ssh-keys	111	16	55	60	0.14414414414414414	0.4954954954954955	0.5405405405405406
bitmaps	42	11	21	23	0.2619047619047619	0.5	0.5476190476190477
getrusage	7	4	4	5	0.5714285714285714	0.5714285714285714	0.7142857142857143
event-bubbling	94	41	47	62	0.43617021276595747	0.5	0.6595744680851063
class-reference	6	2	3	3	0.3333333333333333	0.5	0.5
nodesets	8	1	1	1	0.125	0.125	0.125
random-access	66	43	53	53	0.6515151515151515	0.803030303030303	0.803030303030303
feature-comparison	2	1	1	1	0.5	0.5	0.5
my-namespace	3	3	3	3	1.0	1.0	1.0
xrandr	6	3	4	4	0.5	0.6666666666666666	0.6666666666666666
google-contacts	59	32	46	50	0.5423728813559322	0.7796610169491526	0.847457627118644
binary-trees	557	48	98	119	0.08617594254937164	0.17594254937163376	0.21364452423698385
async-safe	3	1	1	2	0.3333333333333333	0.3333333333333333	0.6666666666666666
ucp	6	4	6	6	0.6666666666666666	1.0	1.0
ucs	3	1	2	2	0.3333333333333333	0.6666666666666666	0.6666666666666666
rubyosa	2	1	2	2	0.5	1.0	1.0
vimdiff	42	26	34	38	0.6190476190476191	0.8095238095238095	0.9047619047619048
min-cost	1	1	1	1	1.0	1.0	1.0
unsigned-char	27	18	27	27	0.6666666666666666	1.0	1.0
least-common-ancestor	5	0	2	2	0.0	0.4	0.4
udb	5	3	4	4	0.6	0.8	0.8
principal	30	23	28	28	0.7666666666666667	0.9333333333333333	0.9333333333333333
udf	320	127	171	192	0.396875	0.534375	0.6
compiler-generated	2	2	2	2	1.0	1.0	1.0
compiler-optimization	182	30	62	74	0.16483516483516483	0.34065934065934067	0.4065934065934066
fisheye	39	28	34	36	0.717948717948718	0.8717948717948718	0.9230769230769231
localsystem	10	1	1	1	0.1	0.1	0.1
auto-generate	89	38	56	65	0.42696629213483145	0.6292134831460674	0.7303370786516854
imagefield	38	21	30	32	0.5526315789473685	0.7894736842105263	0.8421052631578947
uca	1	1	0	1	1.0	0.0	1.0
ucd	2	0	0	0	0.0	0.0	0.0
table-per-type	22	9	17	18	0.4090909090909091	0.7727272727272727	0.8181818181818182
mathematical-optimization	106	1	5	5	0.009433962264150943	0.04716981132075472	0.04716981132075472
bouncing-ball	1	1	1	1	1.0	1.0	1.0
albireo	2	1	2	2	0.5	1.0	1.0
coffeekup	1	1	1	1	1.0	1.0	1.0
ucm	33	21	23	31	0.6363636363636364	0.696969696969697	0.9393939393939394
static-classes	50	21	29	34	0.42	0.58	0.68
review	75	53	64	68	0.7066666666666667	0.8533333333333334	0.9066666666666666
mail-server	12	5	9	11	0.4166666666666667	0.75	0.9166666666666666
woodstox	12	5	11	12	0.4166666666666667	0.9166666666666666	1.0
invalid-object-name	2	2	2	2	1.0	1.0	1.0
formatted-input	7	2	2	3	0.2857142857142857	0.2857142857142857	0.42857142857142855
excel-xll	5	3	5	5	0.6	1.0	1.0
fluent-nhibernate-mapping	35	8	17	21	0.22857142857142856	0.4857142857142857	0.6
wddm-tdr	1	0	1	1	0.0	1.0	1.0
array-unique	15	10	12	13	0.6666666666666666	0.8	0.8666666666666667
bit-fiddling	4	1	0	1	0.25	0.0	0.25
directed-identity	2	2	1	2	1.0	0.5	1.0
remote-client	2	1	1	1	0.5	0.5	0.5
erubis	9	7	7	7	0.7777777777777778	0.7777777777777778	0.7777777777777778
jsperf	7	3	7	7	0.42857142857142855	1.0	1.0
ui-patterns	11	0	2	2	0.0	0.18181818181818182	0.18181818181818182
reference-class	5	5	5	5	1.0	1.0	1.0
logistics	12	3	0	3	0.25	0.0	0.25
mod-deflate	48	29	44	44	0.6041666666666666	0.9166666666666666	0.9166666666666666
iwebbrowser2	63	24	45	48	0.38095238095238093	0.7142857142857143	0.7619047619047619
udt	13	9	11	12	0.6923076923076923	0.8461538461538461	0.9230769230769231
udp	1131	789	1017	1059	0.6976127320954907	0.8992042440318302	0.9363395225464191
jump-table	6	3	4	4	0.5	0.6666666666666666	0.6666666666666666
loadfile	7	4	4	4	0.5714285714285714	0.5714285714285714	0.5714285714285714
smarthost	4	2	3	3	0.5	0.75	0.75
xamdatagrid	32	24	31	31	0.75	0.96875	0.96875
javasound	86	6	9	11	0.06976744186046512	0.10465116279069768	0.12790697674418605
valuelistbox	1	1	1	1	1.0	1.0	1.0
django-sessions	52	10	20	23	0.19230769230769232	0.38461538461538464	0.4423076923076923
lazy	139	80	108	114	0.5755395683453237	0.7769784172661871	0.8201438848920863
sqlservermanagementstudio	72	0	0	0	0.0	0.0	0.0
entityobject	10	3	6	7	0.3	0.6	0.7
abroad	3	0	0	0	0.0	0.0	0.0
award	5	4	4	4	0.8	0.8	0.8
requests-per-second	4	0	3	3	0.0	0.75	0.75
soundeffectinstance	3	2	3	3	0.6666666666666666	1.0	1.0
zx81	4	4	3	4	1.0	0.75	1.0
git-clean	2	1	1	1	0.5	0.5	0.5
cpu-cycles	14	4	7	8	0.2857142857142857	0.5	0.5714285714285714
mediarecorder	55	50	49	54	0.9090909090909091	0.8909090909090909	0.9818181818181818
dataspecific	2	2	1	2	1.0	0.5	1.0
findstr	22	16	22	22	0.7272727272727273	1.0	1.0
acropolis	2	1	2	2	0.5	1.0	1.0
menu-items	5	3	2	3	0.6	0.4	0.6
python-c-api	57	17	30	37	0.2982456140350877	0.5263157894736842	0.6491228070175439
stress	24	12	15	17	0.5	0.625	0.7083333333333334
equations	36	12	18	19	0.3333333333333333	0.5	0.5277777777777778
spl-autoloader	3	0	1	1	0.0	0.3333333333333333	0.3333333333333333
strided	1	1	0	1	1.0	0.0	1.0
proxyhost	1	1	1	1	1.0	1.0	1.0
enumerators	7	1	2	2	0.14285714285714285	0.2857142857142857	0.2857142857142857
line-through	5	3	5	5	0.6	1.0	1.0
impala	2	2	2	2	1.0	1.0	1.0
4gl	10	7	7	9	0.7	0.7	0.9
ncbi	8	4	8	8	0.5	1.0	1.0
slug	125	88	110	113	0.704	0.88	0.904
object-test-bench	3	2	2	2	0.6666666666666666	0.6666666666666666	0.6666666666666666
fubucontrol	1	1	1	1	1.0	1.0	1.0
datetime-operation	11	1	1	1	0.09090909090909091	0.09090909090909091	0.09090909090909091
cgimage	127	59	108	112	0.4645669291338583	0.8503937007874016	0.8818897637795275
code-complexity	8	2	4	5	0.25	0.5	0.625
uat	7	4	3	5	0.5714285714285714	0.42857142857142855	0.7142857142857143
qscintilla	2	1	2	2	0.5	1.0	1.0
phone-number	94	72	86	91	0.7659574468085106	0.9148936170212766	0.9680851063829787
realbasic	53	33	34	46	0.6226415094339622	0.6415094339622641	0.8679245283018868
hudson-plugin-batch-task	5	0	1	1	0.0	0.2	0.2
type-inference	241	90	84	122	0.37344398340248963	0.34854771784232363	0.5062240663900415
netbeans6.1	14	0	0	0	0.0	0.0	0.0
respond-to	25	13	21	23	0.52	0.84	0.92
netbeans6.5	79	1	1	2	0.012658227848101266	0.012658227848101266	0.02531645569620253
netbeans6.8	156	5	7	9	0.03205128205128205	0.04487179487179487	0.057692307692307696
netbeans6.7	82	0	3	3	0.0	0.036585365853658534	0.036585365853658534
xmldataprovider	24	17	23	23	0.7083333333333334	0.9583333333333334	0.9583333333333334
rubular	7	3	4	4	0.42857142857142855	0.5714285714285714	0.5714285714285714
jquery-tmpl	93	44	72	78	0.4731182795698925	0.7741935483870968	0.8387096774193549
devenv	48	32	41	42	0.6666666666666666	0.8541666666666666	0.875
multiscreen	13	3	2	4	0.23076923076923078	0.15384615384615385	0.3076923076923077
radix	18	12	12	14	0.6666666666666666	0.6666666666666666	0.7777777777777778
meeting	9	5	6	6	0.5555555555555556	0.6666666666666666	0.6666666666666666
tcpchannel	1	1	1	1	1.0	1.0	1.0
uac	494	201	323	344	0.4068825910931174	0.6538461538461539	0.6963562753036437
redundant-code	9	1	5	5	0.1111111111111111	0.5555555555555556	0.5555555555555556
vcalendar	25	8	18	20	0.32	0.72	0.8
database-backup	17	4	11	12	0.23529411764705882	0.6470588235294118	0.7058823529411765
staticmatic	10	1	10	10	0.1	1.0	1.0
pagecurl	6	3	1	3	0.5	0.16666666666666666	0.5
rights	67	30	47	50	0.44776119402985076	0.7014925373134329	0.746268656716418
pickle-dump	6	1	4	4	0.16666666666666666	0.6666666666666666	0.6666666666666666
nested-functions	5	2	3	4	0.4	0.6	0.8
tlistview	20	16	16	18	0.8	0.8	0.9
jedi-code-library	15	2	2	3	0.13333333333333333	0.13333333333333333	0.2
contenttype	19	7	12	13	0.3684210526315789	0.631578947368421	0.6842105263157895
path-finding	118	56	77	88	0.4745762711864407	0.652542372881356	0.7457627118644068
model-validation	30	11	17	21	0.36666666666666664	0.5666666666666667	0.7
ddlutils	10	7	8	8	0.7	0.8	0.8
isset	82	44	72	74	0.5365853658536586	0.8780487804878049	0.9024390243902439
concurrency	2718	468	677	836	0.17218543046357615	0.24908020603384842	0.30757910228108903
nsmaptable	1	1	1	1	1.0	1.0	1.0
usejavacp	1	0	1	1	0.0	1.0	1.0
password-hash	10	8	9	9	0.8	0.9	0.9
ray-picking	2	1	1	1	0.5	0.5	0.5
grails-hasmany	3	2	2	3	0.6666666666666666	0.6666666666666666	1.0
database-driven	11	6	6	7	0.5454545454545454	0.5454545454545454	0.6363636363636364
for-xml	44	37	43	44	0.8409090909090909	0.9772727272727273	1.0
smart-install-maker	1	1	1	1	1.0	1.0	1.0
static-variables	108	36	47	61	0.3333333333333333	0.4351851851851852	0.5648148148148148
amplitude	13	10	12	12	0.7692307692307693	0.9230769230769231	0.9230769230769231
new-tech	2	0	0	0	0.0	0.0	0.0
jscript-10	1	1	1	1	1.0	1.0	1.0
interval	155	109	129	145	0.7032258064516129	0.832258064516129	0.9354838709677419
annotation-base	1	1	1	1	1.0	1.0	1.0
unique-values	5	1	2	2	0.2	0.4	0.4
memory-size	7	4	5	5	0.5714285714285714	0.7142857142857143	0.7142857142857143
mysql-management	181	1	5	6	0.0055248618784530384	0.027624309392265192	0.03314917127071823
ollydbg	32	19	21	31	0.59375	0.65625	0.96875
basichttpbinding	80	33	61	70	0.4125	0.7625	0.875
extern	170	122	162	166	0.7176470588235294	0.9529411764705882	0.9764705882352941
hsc2hs	4	3	3	3	0.75	0.75	0.75
opendatabase	1	0	0	0	0.0	0.0	0.0
banner	85	63	75	79	0.7411764705882353	0.8823529411764706	0.9294117647058824
github-api	23	11	15	16	0.4782608695652174	0.6521739130434783	0.6956521739130435
nhibernate-search	4	4	4	4	1.0	1.0	1.0
hector	28	18	23	24	0.6428571428571429	0.8214285714285714	0.8571428571428571
altova	12	6	10	11	0.5	0.8333333333333334	0.9166666666666666
branching-and-merging	148	2	15	17	0.013513513513513514	0.10135135135135136	0.11486486486486487
icefaces-1.8	16	0	6	6	0.0	0.375	0.375
hamming-distance	16	11	14	15	0.6875	0.875	0.9375
durable-duplex	3	1	0	1	0.3333333333333333	0.0	0.3333333333333333
advanced-search	5	4	4	5	0.8	0.8	1.0
revisions	28	7	15	16	0.25	0.5357142857142857	0.5714285714285714
jetspeed2	17	2	4	4	0.11764705882352941	0.23529411764705882	0.23529411764705882
engopen	2	1	1	1	0.5	0.5	0.5
pcdata	6	4	6	6	0.6666666666666666	1.0	1.0
efv4	4	0	1	1	0.0	0.25	0.25
last	106	88	97	103	0.8301886792452831	0.9150943396226415	0.9716981132075472
resourcemanager	42	19	28	33	0.4523809523809524	0.6666666666666666	0.7857142857142857
not-responding	15	7	9	11	0.4666666666666667	0.6	0.7333333333333333
menubar	167	59	77	83	0.3532934131736527	0.46107784431137727	0.49700598802395207
amazon-product-api	24	12	16	18	0.5	0.6666666666666666	0.75
packet-injection	5	0	1	1	0.0	0.2	0.2
jslint4java	1	1	1	1	1.0	1.0	1.0
tvp	13	5	11	11	0.38461538461538464	0.8461538461538461	0.8461538461538461
phrase	16	14	14	16	0.875	0.875	1.0
subdomain-fu	9	3	8	8	0.3333333333333333	0.8888888888888888	0.8888888888888888
xmlpoke	7	5	7	7	0.7142857142857143	1.0	1.0
legend-properties	5	0	1	1	0.0	0.2	0.2
leap-year	21	13	18	18	0.6190476190476191	0.8571428571428571	0.8571428571428571
feature-selection	7	3	3	4	0.42857142857142855	0.42857142857142855	0.5714285714285714
exponential	28	19	18	23	0.6785714285714286	0.6428571428571429	0.8214285714285714
sprof	4	3	2	3	0.75	0.5	0.75
webmatrixloophelper	1	0	1	1	0.0	1.0	1.0
autoresizingmask	31	8	19	20	0.25806451612903225	0.6129032258064516	0.6451612903225806
shorthand-if	6	5	2	5	0.8333333333333334	0.3333333333333333	0.8333333333333334
openauth	2	0	1	1	0.0	0.5	0.5
tui	14	6	7	9	0.42857142857142855	0.5	0.6428571428571429
jaas	159	74	109	121	0.46540880503144655	0.6855345911949685	0.7610062893081762
sencha-touch	607	406	332	497	0.6688632619439868	0.5469522240527183	0.8187808896210873
ws-i	7	5	5	7	0.7142857142857143	0.7142857142857143	1.0
late	13	8	7	10	0.6153846153846154	0.5384615384615384	0.7692307692307693
mysql-python	113	54	91	98	0.4778761061946903	0.8053097345132744	0.8672566371681416
vmware-server	41	17	27	30	0.4146341463414634	0.6585365853658537	0.7317073170731707
prettify	27	15	17	19	0.5555555555555556	0.6296296296296297	0.7037037037037037
pascalcasing	3	0	0	0	0.0	0.0	0.0
jspeex	8	2	7	7	0.25	0.875	0.875
non-ascii-chars	54	4	5	8	0.07407407407407407	0.09259259259259259	0.14814814814814814
jack	17	15	16	17	0.8823529411764706	0.9411764705882353	1.0
onkeyup-event	5	0	2	2	0.0	0.4	0.4
databound	72	37	42	54	0.5138888888888888	0.5833333333333334	0.75
wow64	63	24	42	44	0.38095238095238093	0.6666666666666666	0.6984126984126984
geonames	26	11	20	20	0.4230769230769231	0.7692307692307693	0.7692307692307693
txt	269	149	221	238	0.5539033457249071	0.8215613382899628	0.8847583643122676
webtools	8	1	1	1	0.125	0.125	0.125
iopus	1	0	0	0	0.0	0.0	0.0
rights-management	22	3	2	4	0.13636363636363635	0.09090909090909091	0.18181818181818182
japan	4	3	4	4	0.75	1.0	1.0
project-settings	15	2	6	6	0.13333333333333333	0.4	0.4
rhino-security	20	14	17	19	0.7	0.85	0.95
googlecode	8	2	4	4	0.25	0.5	0.5
error-console	4	3	4	4	0.75	1.0	1.0
open-generics	5	1	0	1	0.2	0.0	0.2
txf	6	2	4	4	0.3333333333333333	0.6666666666666666	0.6666666666666666
if-then	4	2	2	2	0.5	0.5	0.5
flash-html-interaction	3	0	0	0	0.0	0.0	0.0
javascript	126296	43448	60410	73938	0.344017229365934	0.4783207702540065	0.585434218027491
restfb	23	12	20	21	0.5217391304347826	0.8695652173913043	0.9130434782608695
cassandra-0.7	19	5	6	7	0.2631578947368421	0.3157894736842105	0.3684210526315789
serviceknowntype	11	6	9	9	0.5454545454545454	0.8181818181818182	0.8181818181818182
extend	234	156	202	217	0.6666666666666666	0.8632478632478633	0.9273504273504274
jade	65	50	57	63	0.7692307692307693	0.8769230769230769	0.9692307692307692
strstream	3	2	2	2	0.6666666666666666	0.6666666666666666	0.6666666666666666
cfform	18	7	15	15	0.3888888888888889	0.8333333333333334	0.8333333333333334
human	12	8	10	11	0.6666666666666666	0.8333333333333334	0.9166666666666666
boost-ptr-list	1	1	1	1	1.0	1.0	1.0
